Latitude,Longitude,125Fd,141ETR,143GSL,144HWDI,191Tx10,192Tx90,193Tn10,194Tn90,606R10,641CDD,644R5D,646SDII,695R95T,001TxGE,002TxLE,003TnGE,004TnLE,101AnnP,102GDD5,103GDD10,104GDD0,106Prcp20,107Prcp25,108Prcp10,109GSL_B,110GSL_E
50.6618,-116.8975,-0.363636364,-0.107267567,0.2,-0.131884058,0,-0.022831056,-0.146118726,0.174611173,0.083333333,-0.037087912,0.170147138,-0.009853107,0.131587523,0,0.125,0.155048077,-0.363636364,4.03812349,0.745394352,0.032018292,2.038748605,0.020408163,0,0.083333333,-0.072751323,0.12012987
50.8028,-108.1815,-0.333333333,-0.030728344,0.173163418,0.382783883,-0.046218991,0.082925461,-0.117416842,0.189888397,0,0,0.014069594,-0.011283284,0.093408656,0.142857143,-0.344129555,0.269281477,-0.333333333,0.676649594,3.129753211,1.745801603,2.928194987,0,0,0,-0.179029304,0
50.6497,-116.4483,-0.365151515,-0.121681742,0.1,-0.164728682,0,-0.06849316,-0.174560917,0.164383544,0,-0.041666667,0.054679058,-0.0159422,0.043172006,0,0.176470588,0.228219697,-0.365151515,2.807081455,0.351180263,0.102197742,1.320324489,0,0,0,-0.18983269,-0.064172958
50.7548,-120.2265,-0.385290148,-0.08873022,0.2,0,-0.046218966,0.020294269,-0.164383558,0.198941461,0.042553191,-0.10840188,0.036036059,0.00257554,0.182922928,0.1,-0.106762918,0.0625,-0.385290148,1.508250434,2.109884135,0.67396609,2.988741048,0,0,0.042553191,-0.128152493,0.065217391
50.4885,-109.393,-0.21680376,-0.018199997,0.306907378,0.257142857,-0.047455972,0.080105491,-0.078277894,0.116584088,0,-0.153194263,0.015056591,-0.017825327,-9.70568E-05,0.112159329,-0.285714286,0.227922078,-0.21680376,0.172411475,2.313385688,1.072116839,4.451171875,0,0,0,-0.318665377,0
50.7324,-117.5238,-0.406673114,-0.135227446,0.25,-0.142857143,0,-0.016863838,-0.194432159,0.215472366,0.302173913,-0.04,0.402187586,0.004674315,0.215823869,0,0.093915344,0.097167585,-0.406673114,5.843992413,0.826081734,-0.260625384,1.864025427,0.071428571,0.019803922,0.302173913,-0.095238095,0.129319955
50.6937,-120.946,-0.432125307,-0.071240828,0.387222947,0.166666667,-0.080580182,0.076103515,-0.136986296,0.222688424,0.033333333,-0.136363636,0.061239926,-0.003442343,0.075404845,0.147058824,-0.226539589,0.08989899,-0.432125307,0.63066621,3.413440573,1.609432583,5.047278478,0,0,0.033333333,-0.172413793,0.233031674
50.4432,-120.3582,-0.444444444,-0.06403142,0.324555404,0.083333333,-0.068493128,0.078277883,-0.143225833,0.213089793,0,-0.025978408,0.033033211,-0.001853882,0.086351242,0.111111111,-0.266666667,0.084219858,-0.444444444,0.603951674,3.186811065,1.455826901,4.452108968,0,0,0,-0.141196013,0.194335169
50.7571,-113.5503,-0.2,-0.032708248,0.111111111,0.275431034,-0.074460352,0.069289606,-0.09132417,0.128676485,0,-0.056349206,-0.063431442,-0.00670413,0.013855772,0.180194805,-0.28452381,0.235294118,-0.2,-0.080215454,2.28799428,1.155447388,2.286982727,0,0,0,-0.142857143,0
50.7241,-119.0105,-0.333333333,-0.075874853,0.095238095,-0.047619048,-0.057955742,0,-0.103202532,0.136986415,0,-0.029411765,0.02052907,-0.010629932,-0.005304019,0.036038961,-0.193714822,0,-0.333333333,0.185142312,1.671962891,0.943941715,1.851783999,0,0,0,-0.068181818,0
50.8439,-114.761,-0.136363636,-0.056744154,0.186342593,0.151229274,-0.051601249,0.071086844,-0.088062618,0.108147075,-0.051956815,-0.04,0.093255775,-0.020422441,0.011374938,0.090909091,-0.357142857,0.25,-0.136363636,-0.876797186,1.226123386,0.98359152,2.534785977,0,0,-0.051956815,0,0.1
50.8762,-108.3458,-0.326136364,-0.021480139,0.2,0.380952381,-0.054794502,0.084084218,-0.111722005,0.182648341,0,0,0.028591298,-0.009918748,0.095788764,0.131884058,-0.333333333,0.230769231,-0.326136364,0.524606976,3.009607951,1.754532291,3.260741181,0,0,0,-0.208817829,0
50.5865,-117.3065,-0.292220114,-0.104605293,0.083333333,-0.038098694,-0.013046321,0.012314926,-0.136986307,0.178379995,0.177124183,-0.029411765,0.270000458,-0.004557347,0.19612203,0.047619048,0.032795699,0.084219858,-0.292220114,3.560510387,0.901373612,-0.039664442,0.543364994,0.034482759,0,0.177124183,-0.047619048,0.021286232
50.8787,-109.943,-0.235294118,-0.02838603,0.259467041,0.298148148,-0.035700159,0.09320897,-0.093742543,0.132262641,0,-0.104355717,0.072291811,-0.008297132,0.030371382,0.129330944,-0.297084318,0.242833743,-0.235294118,0.339347799,2.245322455,1.207038747,4.126803589,0,0,0,-0.316431322,-0.045454545
50.5817,-110.1423,-0.185128519,-0.049017906,0.301515152,0.296375921,-0.042149635,0.087866953,-0.094836675,0.124803733,0,-0.1875,-0.009796026,-0.015433133,0.014253292,0.166666667,-0.262510254,0.23706512,-0.185128519,0.130139838,2.062193568,1.097577951,3.959173682,0,0,0,-0.35,-0.041666667
50.8557,-115.8002,-0.5,-0.18491691,0.169047619,-0.290994624,-0.013698626,-0.105714011,-0.209948505,0.178660832,0,-0.021286232,-0.092291584,-0.022254115,-0.039599427,0,0.320714286,0.4,-0.5,1.110813555,0.496788958,-0.090647731,1.318458542,0,0,0,-0.159545455,0.023306233
50.6263,-108.135,-0.325290698,-0.033423458,0.266666667,0.379189189,-0.059133841,0.091324226,-0.109589041,0.174346198,0,-0.096006144,-0.024142908,-0.012267431,0.097152293,0.125,-0.329457364,0.266666667,-0.325290698,0.722506174,3.284022177,1.71345939,4.000768741,0,0,0,-0.275862069,0
50.6415,-119.4165,-0.5,-0.116429205,0.095655488,-0.157894737,-0.014419606,0,-0.242658602,0.249342742,0.228869048,-0.051282051,0.339375019,0.010351561,0.310247833,0,0.027777778,0.1,-0.5,4.289046201,1.750379513,0.35694019,1.714172363,0,0,0.228869048,-0.053418803,0.073622403
50.5203,-109.1141,-0.296296296,-0.028330835,0.267948718,0.25,-0.047327505,0.077483241,-0.107422365,0.15006224,0,-0.1,-0.033318303,-0.016356216,0.023879532,0.083333333,-0.271498771,0.25,-0.296296296,0.126905387,2.457182858,1.307087907,4.074041041,0,0,0,-0.315037594,0
50.5433,-118.0268,-0.538461538,-0.129874952,0.219756098,-0.114743308,-0.018894664,0,-0.234833663,0.259553002,0.333333333,0,0.429087139,0.007056643,0.215742988,0,0,0.096399535,-0.538461538,5.306398926,1.426171598,0.24671035,2.496847118,0.05,0,0.333333333,-0.055555556,0.13245614
50.5474,-110.4208,-0.225148124,-0.050416668,0.297297297,0.238421053,-0.036132607,0.080763312,-0.091324201,0.123642927,0,-0.161726242,-0.003185681,-0.014562376,0.041751236,0.158947368,-0.292174797,0.225,-0.225148124,0.111069961,1.89559238,1.092079761,3.856616211,0,0,0,-0.277465918,0
50.7031,-109.8898,-0.207221861,-0.034001234,0.333333333,0.318181818,-0.041140023,0.088220436,-0.08835041,0.121317921,0,-0.072949002,0.050857217,-0.012078464,-0.023961416,0.108599509,-0.277777778,0.24695122,-0.207221861,0.073205988,2.297174524,1.200888379,4.835170399,0,0,0,-0.37037037,0
50.9026,-115.5245,-0.407407407,-0.158239257,0.123106061,-0.239047619,-0.021074809,-0.071086865,-0.182648412,0.147523733,-0.033333333,-0.020620748,-0.147165367,-0.022039064,-0.008082057,0,0.218070652,0.336879433,-0.407407407,0.254086227,0.757533028,0.00306831,1.067989113,0,0,-0.033333333,-0.181818182,-0.050125313
50.4939,-110.1154,-0.166666667,-0.049868556,0.306907378,0.236694678,-0.039138936,0.09053691,-0.085426187,0.112812249,0,-0.150757576,-0.013515153,-0.013292786,0.024663696,0.133333333,-0.285714286,0.238095238,-0.166666667,0.089124116,1.891184209,1.188792989,4.042983129,0,0,0,-0.333333333,-0.028571429
50.6879,-118.2462,-0.72,-0.160534845,0.671568627,-0.157072368,-0.021629415,-0.03287672,-0.2897787,0.252897776,0.266666667,0,0.28939276,0.005584956,0.110974211,,0.075961538,0.243163341,-0.72,6.589086016,2.655063019,0.852213974,7.475321754,0.028174603,0,0.266666667,-0.25,0.328828829
50.4834,-112.2825,-0.130032206,-0.04850129,0.269230769,0.402702703,-0.068493128,0.068493198,-0.06088282,0.091324204,0,-0.08452381,-0.037893092,-0.012829555,-0.097502264,0.072077922,-0.352941176,0.203735732,-0.130032206,-0.433310187,1.350991081,0.639495051,3.702250232,0,0,0,-0.234668335,0
50.5832,-113.4837,-0.210526316,-0.037253876,0.1875,0.326308784,-0.058708417,0.068493162,-0.082191785,0.128139288,0,-0.06125,0.037881143,-0.007596077,0.049897992,0.171080139,-0.283882784,0.222222222,-0.210526316,-0.148204476,2.436345273,1.275797422,3.016157101,0,0,0,-0.181818182,0.041666667
50.7581,-108.6032,-0.290322581,-0.014728788,0.210526316,0.275252525,-0.041303432,0.071784593,-0.104872303,0.173515987,0,0,-0.02948978,-0.010440663,0.080235913,0.111111111,-0.291502754,0.25,-0.290322581,0.18063638,2.61201022,1.32448315,3.11731284,0,0,0,-0.21875,0
50.8016,-113.8611,-0.293400287,-0.040161181,0.210526316,0.292892157,-0.071563992,0.10306281,-0.114155243,0.150921121,0,0,-0.063754873,-0.003668337,0.050536792,0.214285714,-0.285714286,0.25,-0.293400287,0.044271065,3.052317373,1.987141386,3.701183807,0,0,0,-0.169047619,0.064583333
50.7526,-112.9629,-0.15,-0.014161352,0.090909091,0.323529412,-0.068493151,0.057210355,-0.06226648,0.08320247,0,0,-0.076437589,-0.010856957,-0.014458903,0.064583333,-0.333333333,0.193376068,-0.15,-0.187611904,0.642311027,0.480339355,1.425939069,0,0,0,-0.129330944,0
50.8906,-118.6459,-0.479583333,-0.143887593,0.141428571,-0.114285714,-0.017123282,-0.024906592,-0.25505546,0.259152444,0.309018568,-0.052631579,0.415216616,0.00807462,0.21635775,0,0.066666667,0.086956522,-0.479583333,5.170514217,1.334928967,-0.154922897,1.312566164,0.041666667,0,0.309018568,-0.086956522,0.055555556
50.7988,-115.0371,-0.571428571,-0.174913406,0.029857398,-0.183673469,-0.056406126,-0.045246984,-0.194063909,0.211418958,-0.04,-0.038461538,-0.080557147,-0.024673165,-0.028212049,0,0.050706033,0.424621212,-0.571428571,-0.096100189,0.386364446,-0.235927495,-0.238827176,0,0,-0.04,-0.059714795,-0.06936648
50.5851,-114.069,-0.279069767,-0.045174701,0.426406926,0.263157895,-0.060035924,0.101943299,-0.094944198,0.156555783,0,0,0.040568163,-0.011525876,0.043537472,0.238095238,-0.238095238,0.238095238,-0.279069767,-0.416090642,3.198978166,1.73224698,6.184759231,0,0,0,-0.261982571,0.090909091
50.5099,-111.4216,-0.173706897,-0.043234788,0.239047619,0.383484163,-0.049813195,0.090392248,-0.063224453,0.136986315,0,-0.042572464,0.051531233,-0.013098055,-0.025700727,0.114296081,-0.333333333,0.227272727,-0.173706897,-0.117249604,1.538235474,0.825676506,3.376018851,0,0,0,-0.275431034,-0.035098522
50.3896,-117.362,-0.533908046,-0.115012766,0.163265306,-0.082207207,-0.022831043,-0.005241821,-0.221963657,0.2025015,0.206730769,0,0.220736228,0.000631323,0.116542375,0,0,0.148148148,-0.533908046,5.145792254,1.175356633,0.402313614,1.99402325,0.029411765,0,0.206730769,-0.2,-0.044466403
50.7458,-115.9,-0.161726242,0.016483642,0.206389452,0,-0.054794502,0.067846975,-0.050392434,0.129352387,-0.025015635,-0.048199768,-0.16707147,-0.026906827,-0.095108851,0.2,-0.168699187,0.071428571,-0.161726242,-0.391092741,2.025295681,1.069849361,3.214913738,0,0,-0.025015635,-0.142857143,0.065591398
50.4404,-120.8058,-0.5,-0.075833374,0.269230769,0.129319955,-0.094100384,0.106299399,-0.156555773,0.248776401,0,-0.05,0.010944435,-0.004812303,0.106038208,0.139211886,-0.4,0.090909091,-0.5,-0.216805177,3.620989353,1.668475781,4.407426235,0,0,0,-0.1,0.183014354
50.4635,-115.9239,-0.333333333,-0.006636516,0.422064777,0,-0.076103462,0.068493168,-0.105374079,0.181610599,0,-0.056349206,-0.097552505,-0.020244866,0.008184476,0.207614943,-0.172670807,0.041666667,-0.333333333,0.248679606,3.601718232,1.71169868,5.618540718,0,0,0,-0.333333333,0.111111111
50.8106,-110.5035,-0.25,-0.051697571,0.25,0.333333333,-0.03913893,0.091324185,-0.098390952,0.147009693,0,-0.08,0.031944444,-0.012629293,0.070066745,0.154700855,-0.333333333,0.25,-0.25,0.186443169,2.246864146,1.234292457,3.694590937,0,0,0,-0.290322581,-0.028571429
50.4537,-111.8372,-0.166666667,-0.052166494,0.230769231,0.444444444,-0.060882804,0.080244434,-0.063224426,0.12977649,-0.020408163,-0.114285714,0.015703946,-0.013732329,-0.096954373,0.11451049,-0.35,0.222222222,-0.166666667,-0.382332429,1.545096732,0.840727835,3.227188019,0,0,-0.020408163,-0.227493261,0
50.4498,-117.5379,-0.345341615,-0.111052213,0.230769231,-0.061862245,-0.019341919,0.012894609,-0.182648404,0.214574321,0.224744898,-0.025,0.298971387,-0.000796281,0.192824537,0.050862069,0.031818182,0.081081081,-0.345341615,4.012315239,1.400629512,0.216096933,2.111101617,0.036375661,0,0.224744898,-0.088562092,0.086335404
50.8162,-115.4873,-0.5,-0.175117665,0,-0.272727273,-0.03044139,-0.086517673,-0.199848817,0.187279094,-0.022222222,0,-0.142534842,-0.022969524,-0.028378771,0,0.213525836,0.395833333,-0.5,0.451056756,0.124658712,-0.2084176,-0.448014479,0,0,-0.022222222,-0.101282051,-0.10391363
50.5602,-109.5581,-0.177521008,-0.024998824,0.289898132,0.35653753,-0.040439315,0.088855975,-0.079344021,0.109589016,0,-0.12183055,0.027279366,-0.015388629,0.027833874,0.094339623,-0.285714286,0.236068111,-0.177521008,0.069009211,2.07166906,0.982138457,3.769120539,0,0,0,-0.333333333,-0.039230769
50.8884,-113.8952,-0.277777778,-0.029999812,0.164728682,0.303689065,-0.076993328,0.100937291,-0.10414558,0.128928264,0,-0.056349206,-0.126285662,-0.004810356,-0.015691758,0.2,-0.315340909,0.239565217,-0.277777778,-0.038172852,2.94969388,1.789675934,3.462627874,0,0,0,-0.157072368,0.049450549
50.5106,-115.6506,-0.09375,0.017888514,0,0,-0.055924533,0.053603338,-0.045196155,0.102739692,-0.034482759,-0.028991597,-0.150548845,-0.025114969,-0.109323824,0.178571429,-0.125,0.081081081,-0.09375,-0.187210991,1.000757324,0.673289185,0.551151769,0,0,-0.034482759,-0.02830941,-0.020442219
50.5707,-112.3134,-0.153846154,-0.045485814,0.294786096,0.362781955,-0.065854883,0.064676205,-0.068493139,0.114155253,0,-0.033898305,-0.005965265,-0.013366552,-0.100933963,0.083333333,-0.380131363,0.222222222,-0.153846154,-0.435436799,1.585547814,0.694322374,3.895703997,0,0,0,-0.281025641,0
50.8394,-120.2723,-0.333333333,-0.088385344,0.232051282,-0.02084238,-0.062065646,0.015220695,-0.144820491,0.140101226,0.027777778,-0.153846154,0.005456381,-0.002295826,0.121654882,0.037749288,-0.164414414,0.043478261,-0.333333333,1.251957106,2.32831906,0.868304585,3.804331304,0,0,0.027777778,-0.040408163,0.157072368
50.8783,-111.3999,-0.173913043,-0.039636249,0.236068111,0.367883996,-0.047796324,0.09132417,-0.060882789,0.136986297,0,-0.111111111,0.116737437,-0.015492712,0.005640286,0.147603486,-0.355197133,0.24,-0.173913043,0.193663212,1.861637683,1.088050334,3.546627808,0,0,0,-0.25,0
50.5924,-109.2789,-0.257142857,-0.019182326,0.304347826,0.280625,-0.043547244,0.074719787,-0.094884064,0.123508618,0,-0.083333333,0.001655579,-0.014352838,0.049471239,0.082482993,-0.277186761,0.25,-0.257142857,0.046431638,2.208182166,1.066603985,4.069730945,0,0,0,-0.321428571,0
50.9194,-117.0168,-0.636363636,-0.190957465,0.355042017,-0.285714286,0.011070726,-0.086639384,-0.244332295,0.195318345,0.084039548,0,0.122532523,-0.006618088,0.085702376,,0.205213904,0.333333333,-0.636363636,4.815096707,1.670223775,0.59517365,4.250727268,0.018867925,0,0.084039548,-0.11942959,0.25
50.6066,-113.9312,-0.285714286,-0.045355661,0.294481982,0.263654419,-0.067794233,0.098098268,-0.099626368,0.164383567,0,0,0.035317489,-0.008958874,0.052665744,0.25,-0.256112105,0.25,-0.285714286,-0.258697709,3.230810256,1.867673468,4.650668945,0,0,0,-0.207614943,0.092329545
50.7818,-119.1898,-0.304347826,-0.066111141,0.128618693,-0.041241497,-0.05419892,0,-0.111459922,0.129956741,0,0,0.042452096,-0.008037976,0.025043792,0.063858696,-0.178571429,0,-0.304347826,0.593446288,1.474647213,0.847890218,1.879859683,0,0,0,-0.085144928,0
50.3915,-116.3328,-0.297584819,-0.069116781,0.226136364,-0.139534884,-0.005320356,-0.00961603,-0.136986306,0.126448882,0.022497472,-0.055555556,0.011421906,-0.018865874,0.038532748,0.035401003,0.145502646,0.153846154,-0.297584819,1.5421954,1.352824642,0.624653125,3.035911228,0,0,0.022497472,-0.135749386,0.12347561
50.4288,-116.6435,-0.316985646,-0.072744013,0.054093567,-0.105823068,-0.008847029,0.008058029,-0.129756473,0.141152703,0.025320513,-0.061862245,0.061940607,-0.016045358,0.089993921,0.058823529,0.069767442,0.133333333,-0.316985646,2.075370557,0.60417826,0.149743028,0.473469818,0,0,0.025320513,0,0.041666667
50.5841,-119.2375,-0.40625,-0.068657469,0.176470588,0,-0.053026942,0.019569465,-0.136986304,0.185909982,0.047065338,-0.066666667,0.04021635,-0.004630558,0.11110499,0.131884058,-0.1,0,-0.40625,0.91550861,2.669284397,1.261207901,3.08256146,0,0,0.047065338,-0.131578947,0.03125
50.7647,-112.2366,-0.153846154,-0.019999761,0.302106187,0.355197133,-0.0584119,0.075149234,-0.044514087,0.114756095,0,-0.090909091,0.050596517,-0.013114201,-0.062044423,0.134234234,-0.355990783,0.212765957,-0.153846154,-0.259389227,1.536824729,0.928353446,4.274398651,0,0,0,-0.263157895,0.027443609
50.8324,-112.4069,-0.150757576,-0.009030161,0.295707472,0.333333333,-0.058708441,0.063224432,-0.045662115,0.117416847,0,-0.070197044,0.0364989,-0.011595697,-0.015730489,0.114296081,-0.373546512,0.2,-0.150757576,-0.156191508,1.451977321,0.809666951,3.6606295,0,0,0,-0.26201373,0
50.4954,-120.9861,-0.587221095,-0.092636611,0.301515152,0.166666667,-0.09132417,0.09784736,-0.190589635,0.283938525,0,-0.021507863,0.013365305,-0.004688308,0.102987525,0.121212121,-0.461538462,0.09646402,-0.587221095,-0.440414788,3.893502372,1.689711189,4.755801079,0,0,0,-0.058823529,0.2
50.4408,-111.254,-0.175735294,-0.049999661,0.25,0.285714286,-0.039138936,0.080060308,-0.072310109,0.13698632,0,-0.085784314,0.033032236,-0.014315645,-0.028869423,0.103448276,-0.306020067,0.25,-0.175735294,-0.197839494,1.435031483,0.616490682,3.424989532,0,0,0,-0.281650641,-0.025015635
50.3773,-115.8863,-0.303030303,-0.008756437,0.355042017,0,-0.078277904,0.067732104,-0.111849086,0.168598505,0,-0.047619048,-0.105890522,-0.019350075,-0.025654465,0.202564103,-0.166666667,0.043478261,-0.303030303,0.074874454,3.314735776,1.62989502,4.828048133,0,0,0,-0.307692308,0.071428571
50.4578,-117.9854,-0.752192982,-0.14999996,0.2,0,-0.100281904,0.037834315,-0.210748159,0.303539521,0,-0.066666667,0.085606084,-0.011982408,0.035993108,0.076197388,-0.211829837,0,-0.752192982,-0.697977467,3.492402995,1.627910734,3.349519231,0,0,0,-0.126136364,0.081666667
50.5291,-119.9556,-0.4,-0.069782718,0.157894737,0,-0.059775838,0.060578376,-0.165574765,0.208741018,0.064516129,0,0.078295491,0.00185243,0.150607876,0.074537037,-0.230769231,0.090909091,-0.4,1.474195895,2.555931939,1.104230463,2.534701582,0,0,0.064516129,-0.056684492,0.08989899
50.8683,-119.6854,-0.3125,-0.073512867,0.171921182,0,-0.045045036,0.011187211,-0.14336119,0.149439609,0.080540541,-0.096399535,0.069019142,0.002149674,0.167520986,0.067816092,-0.12,0.047619048,-0.3125,2.193383906,1.665343669,0.526876686,2.369689941,0,0,0.080540541,-0.127932351,0.111111111
50.4726,-111.6988,-0.176470588,-0.046628135,0.235087719,0.488341282,-0.058972871,0.091324201,-0.060882844,0.129576207,0,-0.088562092,0.032449491,-0.012550292,-0.072753218,0.118823529,-0.357142857,0.228869048,-0.176470588,-0.288135512,1.499297768,0.944732412,3.360582063,0,0,0,-0.25,0
50.8076,-120.8584,-0.363636364,-0.096880867,0.386363636,0.092624357,-0.068493163,0.062745477,-0.125159533,0.193728183,0.037037037,-0.052631579,0.094500097,4.0559E-05,0.132702515,0.067816092,-0.230769231,0.096774194,-0.363636364,0.91819397,2.727302915,1.180843523,4.496877708,0,0,0.037037037,-0.178632479,0.207107843
50.7033,-111.3412,-0.166666667,-0.042268821,0.234668335,0.397916667,-0.056545045,0.100937254,-0.063224426,0.136986256,0,-0.067816092,0.148038189,-0.012787886,0.070724119,0.15,-0.363636364,0.25,-0.166666667,0.427029837,1.618496725,1.126513719,3.131438725,0,0,0,-0.285714286,0
50.6079,-118.6532,-0.411764706,-0.127321474,0.214285714,-0.070598007,-0.034246583,-0.011850885,-0.182648401,0.220514533,0.142857143,-0.074074074,0.168698972,-0.005023907,0.191598847,0.031754032,-0.044003868,0.041666667,-0.411764706,1.712506612,2.122066243,0.417951181,2.052460933,0,0,0.142857143,-0.104355717,0.071428571
50.5802,-115.2396,-0.760952381,-0.220643125,0.647058824,-0.247807018,-0.059745382,-0.098031995,-0.244178902,0.261657666,-0.044466403,0,-0.171207833,-0.027202945,-0.096131047,,0.429971989,0.586581709,-0.760952381,0.572486877,2.639222242,0.892046837,7.053291957,0,0,-0.044466403,-0.12347561,0.483316481
50.6521,-111.0337,-0.2,-0.045382359,0.211323764,0.36038961,-0.042868103,0.094325697,-0.079724558,0.142262807,0,-0.1,0.089101317,-0.011658145,0.070235819,0.158947368,-0.333333333,0.25,-0.2,0.27602688,1.602404277,0.856840588,2.956983549,0,0,0,-0.28125,-0.023532669
50.8453,-110.9514,-0.214285714,-0.046843973,0.229419703,0.319185059,-0.047211606,0.091324202,-0.087970315,0.143672542,0,-0.092329545,0.071119728,-0.011848508,0.062858707,0.166666667,-0.356349206,0.238095238,-0.214285714,0.354382921,1.89978536,1.088231472,3.388892094,0,0,0,-0.28125,0
50.4143,-120.4921,-0.444444444,-0.058130358,0.361305361,0.139211886,-0.072872986,0.08561644,-0.134006935,0.208117709,0,-0.033333333,0.01343751,-0.003108475,0.061020465,0.149074074,-0.285714286,0.083333333,-0.444444444,0.277713892,3.65423883,1.657515905,5.202365677,0,0,0,-0.159090909,0.242311277
50.7834,-120.0914,-0.37797619,-0.108438759,0,0,-0.049493881,0.014295299,-0.19977169,0.175109288,0.1,-0.083333333,0.194749968,0.00313182,0.175366049,0,-0.134848485,0.105263158,-0.37797619,3.163153702,1.105729675,0.219498228,0.492595912,0,0,0.1,0,0.03030303
50.5359,-108.9745,-0.333333333,-0.028795637,0.247641509,0.25,-0.049080656,0.068493146,-0.113483167,0.174346187,0,-0.105263158,-0.068666649,-0.016054782,0.026706627,0.082482993,-0.266666667,0.266666667,-0.333333333,0.112296797,2.574256278,1.202493585,3.592409221,0,0,0,-0.301162791,0
50.6483,-114.8274,-0.294117647,-0.122721078,0.06125,-0.076923077,-0.051170743,0,-0.140870208,0.136986256,-0.053342817,-0.028991597,-0.094924196,-0.025923395,-0.063688179,0,-0.076923077,0.333333333,-0.294117647,-0.534821283,0.587044852,0.155374527,1.199286828,0,0,-0.053342817,-0.1875,-0.1
50.5637,-116.4096,-0.222222222,-0.043685372,0.1875,-0.067816092,-0.022831049,0.01482015,-0.091324204,0.107088505,0,-0.052631579,-0.014008088,-0.021328713,0.047208329,0.064516129,0.058823529,0.118347339,-0.222222222,1.151462046,1.100768349,0.31811288,2.00603512,0,0,0,-0.065248227,0.090909091
50.4906,-118.2978,-0.417635659,-0.125224972,0.144599303,-0.090909091,-0.041751995,0.006602706,-0.178082192,0.234070157,0.142857143,-0.096774194,0.186988329,-0.004935067,0.199775034,0.054054054,-0.057983193,0.052631579,-0.417635659,2.063726516,2.00497389,0.267014705,1.963839576,0,0,0.142857143,-0.117647059,0.05
50.4039,-111.5308,-0.147997497,-0.045959343,0.266968326,0.364745011,-0.052867639,0.079147636,-0.058411895,0.125570779,-0.025641026,-0.1,-0.001267999,-0.014298209,-0.028993313,0.120606061,-0.333333333,0.214285714,-0.147997497,-0.318544789,1.355260213,0.719759571,3.603990646,0,0,-0.025641026,-0.231456044,0
50.6644,-109.4441,-0.222222222,-0.024701751,0.264912281,0.25,-0.034246571,0.079908689,-0.09053691,0.122850484,0,-0.074074074,0.052576541,-0.013059832,0.081289747,0.069767442,-0.3125,0.263157895,-0.222222222,-0.040989393,1.942935241,0.922356234,3.315770322,0,0,0,-0.295994994,0
50.6701,-120.1808,-0.423076923,-0.074045563,0.292892157,0.076923077,-0.059559262,0.051777562,-0.152207004,0.198131548,0.066666667,-0.035714286,0.102041913,0.003281756,0.154287677,0.070598007,-0.166666667,0.083333333,-0.423076923,1.552559115,2.639459072,0.98275173,3.348698978,0,0,0.066666667,-0.090909091,0.212406015
50.8792,-115.6624,-0.619934641,-0.218736613,0.222222222,-0.307692308,-0.014419644,-0.12176564,-0.225974847,0.209777059,0,-0.022739018,-0.128623727,-0.024000843,-0.068653206,,0.395652174,0.476731602,-0.619934641,1.043002319,1.009966188,0.27013136,2.389310113,0,0,0,-0.075961538,0.2
50.7537,-111.6493,-0.174456522,-0.024082492,0.243421053,0.376179245,-0.062065639,0.097847342,-0.036952118,0.130463146,0,-0.125,0.096801956,-0.017875591,-0.066280433,0.152394775,-0.346326837,0.207940252,-0.174456522,-0.035440351,1.839433719,1.182534611,3.429151408,0,0,0,-0.237229437,0.03452381
50.3844,-109.5067,-0.182745826,-0.032977035,0.265006002,0.290570175,-0.045662085,0.087525554,-0.0802444,0.100696947,0,-0.148542159,0.002454563,-0.019009234,0.008891659,0.1,-0.3,0.230769231,-0.182745826,0.256497666,1.950138017,0.951095823,3.5628479,0,0,0,-0.28125,0
50.4401,-117.0906,-0.454545455,-0.100788258,0.071428571,-0.127466151,-0.015655579,-0.008837823,-0.191780806,0.186667015,0.16002845,-0.031754032,0.215900825,-0.005883558,0.104238394,0,0.042109929,0.153846154,-0.454545455,4.348440213,0.670187988,0.178429069,0.728798606,0.027777778,0,0.16002845,-0.075,0
50.5377,-113.1748,-0.243843844,-0.065113496,0.214491087,0.333333333,-0.056406119,0.055961376,-0.106875797,0.144015862,-0.019419306,0,-0.028913736,-0.011475087,0.026416899,0.117647059,-0.333333333,0.25,-0.243843844,-0.211650485,2.022847493,0.957306875,2.645384216,0,0,-0.019419306,-0.202564103,0.068217054
50.4871,-115.7873,-0.2,-0.058138356,0.12347561,-0.153846154,-0.024906592,-0.018894656,-0.101616291,0.082952825,0,-0.018518519,-0.096371514,-0.022876422,-0.076472655,0.05,0.109126984,0.166666667,-0.2,0.663005184,0.692764948,0.505101671,1.611182077,0,0,0,-0.1,0.051739518
50.6981,-116.1744,-0.125,0.001508904,0.153846154,0,-0.0532425,0.056969922,-0.048146649,0.106544918,-0.047619048,-0.050641026,-0.175634884,-0.028201515,-0.058975717,0.16204051,-0.125,0.067424242,-0.125,0.026824951,1.507404828,0.791856102,2.271378894,0,0,-0.047619048,-0.0625,0.091750842
50.8127,-112.5461,-0.166666667,-0.018968843,0.269230769,0.343466425,-0.068493138,0.058203727,-0.068493187,0.116438365,0,-0.050423729,-0.017500033,-0.011150547,0.010657082,0.059411765,-0.363636364,0.214285714,-0.166666667,-0.224285973,1.312011327,0.625180349,3.380287502,0,0,0,-0.24744898,0
